timestamp,gender,age,amount_music,life_enjoyment,resilience,balanced_life,emotional_flex,self_actualization,song1,song2,song3,trauma,id,total_health,energy,dance,liveness,valence,tempo,instrumental,acoustic,popularity,health_categorical
05/11/2016 15:31:48,Female,18 - 30,0 - 1,3,3,3,4,4,A.I. OneRepublic,Symphony Zeds Dead,Star Boy The Weeknd and Daft Punk,Yes,32,17,0.6975,0.599,0.1355,0.315,131.935,0.107503375,0.18345,50.0,1.0
05/11/2016 15:34:23,Male,18 - 30,1 - 2,5,6,5,5,6,Closer The Chainsmokers,Don't Wanna Know Maroon 5,I only listen to 2 songs all day,Yes,33,27,0.567,0.7655,0.10464999999999999,0.5395,97.52850000000001,0.0,0.37849999999999995,81.0,1.0
05/11/2016 15:35:07,Male,18 - 30,0 - 1,4,6,2,5,5,Rhinestone Cowboy Madvillain,N.Y. State of mind Nas,Ultralight Beam Kanye West,No,34,22,0.6636666666666666,0.5243333333333333,0.3623333333333334,0.5456666666666666,111.07466666666666,0.00054,0.3248,62.333333333333336,1.0
05/11/2016 15:40:10,Male,18 - 30,2+,3,5,2,5,4,Find me kings of leon,Go with the flow the Queens of the stone age,Bored to death Blink 182,No,35,19,0.9676666666666666,0.3833333333333333,0.3686666666666667,0.5489999999999999,160.303,0.2997338533333333,0.005795333333333333,62.666666666666664,1.0
05/11/2016 15:40:45,Male,18 - 30,2+,5,5,2,5,4,Breaking the chain Sum 41,Cutting shapes Don Diablo,Middle DJ snake,No,36,21,0.847,0.6023333333333333,0.072,0.4563333333333333,117.99000000000001,0.0194,0.015346666666666666,65.0,1.0
05/11/2016 15:42:13,Male,18 - 30,2+,5,4,6,5,2,starboy the weeknd,shameless the weeknd,dark times the weeknd,No,37,22,0.5176666666666666,0.594,0.12333333333333334,0.3333333333333333,139.55033333333333,5.783333333333334e-06,0.13366666666666666,75.66666666666667,1.0
05/11/2016 15:42:54,Female,18 - 30,1 - 2,2,4,3,1,5,Someday The Strokes,Sedone Houndmouth,The Grand Optimist City and Colour,No,38,15,0.52,0.5379999999999999,0.36700000000000005,0.6779999999999999,106.031,0.0,0.00425,69.0,0.0
05/11/2016 15:44:08,Male,18 - 30,1 - 2,4,2,2,1,1,Perfect Illusion Lady Gaga,Alive Sia,All I ask Adele,No,39,10,0.6333333333333333,0.5733333333333334,0.2046666666666667,0.48499999999999993,122.30033333333334,4.066666666666667e-05,0.37912666666666667,69.66666666666667,0.0
05/11/2016 15:45:13,Male,18 - 30,1 - 2,4,5,3,6,4,Take Care Drake ,Too Good Drake ,Shake it off taylor swift,No,40,22,0.6226666666666666,0.7446666666666667,0.12033333333333333,0.576,159.93133333333333,3.73e-05,0.04080233333333333,75.66666666666667,1.0
05/11/2016 15:45:23,Male,30+,1 - 2,4,5,5,5,5,Treacherous  Taylor Swift ,Carolina in my mind James Taylor ,Wild horses Rolling Stones ,No,41,24,0.4266666666666667,0.5499999999999999,0.11883333333333335,0.29933333333333334,86.42166666666668,0.001699083333333333,0.29073333333333334,64.33333333333333,1.0
05/11/2016 15:47:34,Male,18 - 30,9,0,3,0,0,3,Low Trace,Final Song Mo,Closer Chainsmokers,No,42,6,0.6683333333333333,0.6473333333333333,0.13686666666666666,0.35799999999999993,113.34533333333333,0.1386948,0.14419666666666667,73.33333333333333,0.0
05/11/2016 15:47:49,Female,18 - 30,1 - 2,3,5,4,5,3,24K Bruno Mars,Come Together The Beatles,Closer The Chainsmokers and Halsey,No,43,20,0.39333333333333337,0.6173333333333333,0.10166666666666667,0.41533333333333333,131.36499999999998,0.08696666666666668,0.016376666666666668,61.666666666666664,1.0
05/11/2016 15:48:57,Female,18 - 30,1 - 2,0,2,2,0,5,Closer Chainsmokers,In the end linkin park,Controlla drake,Yes,44,9,0.618,0.6789999999999999,0.111,0.4506666666666666,97.902,0.0,0.1735,81.33333333333333,0.0
05/11/2016 15:49:12,Female,18 - 30,0 - 1,3,2,2,1,3,Howling at the Moon Milow,If I were sorry Frans,Human RAG 'N' BONE MAN,No,45,11,0.661,0.6826666666666666,0.16766666666666666,0.5093333333333333,102.66000000000001,1.3733333333333335e-05,0.2953333333333333,62.666666666666664,0.0
05/11/2016 15:49:45,Female,18 - 30,2+,1,3,3,0,5,Black Beatles ,Starboy,I miss you blink 182,No,46,12,0.666,0.7103333333333334,0.11636666666666667,0.488,147.31766666666667,4.3799999999999996e-06,0.09478666666666664,78.33333333333333,0.0
05/11/2016 15:51:41,Female,18 - 30,1 - 2,4,4,5,4,4,Rockae Clean Bandit,Craig David ain't givin up (wide awake remix),Far East movement freal luv,No,47,21,0.8140000000000001,0.644,0.213,0.52,145.041,1.59e-06,0.16399999999999998,54.0,1.0
05/11/2016 15:51:45,Prefer not to specify,18 - 30,1 - 2,4,5,5,4,5,No Money Galantis,Shelter Porter Robinson & Madeon,Love10 masara ft. Julianna & Ran,Yes,48,23,0.9159999999999999,0.6709999999999999,0.24,0.8029999999999999,126.01,0.00762,0.0282,75.0,1.0
05/11/2016 15:53:23,Male,18 - 30,2+,3,5,5,5,5,Rambo Bryson Tiller,The Zone The Weeknd,Saint Pablo Kanye West,No,49,23,0.6170000000000001,0.5853333333333334,0.13833333333333334,0.315,163.0393333333333,0.00018133666666666665,0.2806666666666667,65.0,1.0
05/11/2016 15:53:51,Female,18 - 30,1 - 2,4,6,2,4,6,Foundations Kate Nash,Signed Sealed Delivered (I'm Yours) Stevie Wonder,Pine for Cedars Dan Mangan,Yes,50,22,0.6513333333333333,0.5576666666666666,0.08353333333333335,0.634,101.17433333333332,9.100000000000001e-06,0.24978333333333333,47.0,1.0
05/11/2016 15:54:40,Female,18 - 30,5,5,6,4,5,5,Arirang Song So Hee,Four seasons Vivaldi ,No more Loco,Yes,51,25,0.5063333333333334,0.381,0.17666666666666667,0.5247666666666667,106.71366666666665,0.5570024466666667,0.5855333333333334,33.0,1.0
05/11/2016 15:59:39,Male,18 - 30,1 - 2,5,6,5,3,4,Supernova Mr Hudson/Kanye West,Flight Tristam ,Call On Me Starley,No,52,23,0.7400000000000001,0.6183333333333333,0.17400000000000002,0.5436666666666667,105.44966666666666,0.00021223333333333333,0.0541,48.666666666666664,1.0
05/11/2016 16:01:14,Female,18 - 30,2+,4,4,5,3,4,Show you the light MARC,Starboy The Weekend,Wanted Trevor Guthrie,Yes,53,20,0.7323333333333334,0.6273333333333333,0.16466666666666666,0.38999999999999996,139.68966666666665,2.516666666666667e-06,0.14971666666666664,55.666666666666664,1.0
05/11/2016 16:02:02,Male,18 - 30,1 - 2,4,3,2,2,2,Drama Roy Woods,Maybe IDK Jon Belion,Luxury Jon Belion,Yes,54,13,0.36200000000000004,0.7090000000000001,0.109,0.113,122.04299999999999,0.0,0.157,74.0,0.0
05/11/2016 16:02:36,Male,18 - 30,2+,2,2,3,0,1,Lifelines I Prevail,Carry On Memphis May Fire,Air Is Free Johnossi,No,55,8,0.944,0.395,0.14359999999999998,0.40099999999999997,151.88700000000003,5.726666666666667e-06,0.005050666666666666,55.333333333333336,0.0
05/11/2016 16:02:40,Female,18 - 30,1 - 2,3,6,1,3,6,Blame Diplo,Side to Side Ariana Grande,Winter Vivaldi,No,56,19,0.7096666666666667,0.5790000000000001,0.20846666666666666,0.5256666666666666,149.4126666666667,0.2974556666666667,0.3384333333333333,63.0,1.0
05/11/2016 16:04:11,Male,18 - 30,2+,2,4,2,3,3,The Power of Love Céline Dion,Hooked On Your Love Aretha Franklin,Cake By The Ocean DNCE,No,57,14,0.545,0.7076666666666668,0.2161,0.5536666666666666,122.94666666666667,0.0001533333333333333,0.23299999999999998,60.0,0.0
05/11/2016 16:04:34,Female,18 - 30,0 - 1,1,4,1,2,5,Skinny Love Birdy,Drops of Jupiter Train,Les amours dévouées Cœur de Pirate,Yes,58,13,0.4706666666666666,0.47800000000000004,0.19533333333333336,0.4583333333333333,120.997,0.00035428,0.6063333333333333,63.333333333333336,0.0
05/11/2016 16:05:19,Female,18 - 30,2+,4,5,4,4,6,With You Chris Brown,Man! I Feel Like A Woman Shania Twain,Side to Side Ariana Grande ,Yes,59,23,0.777,0.6623333333333333,0.2373333333333333,0.678,123.373,0.0,0.2771,76.0,1.0
05/11/2016 16:08:34,Female,18 - 30,1 - 2,1,5,6,1,6,Fireproof Coleman Hell,The Greatest SIA,Jubel Klingande,No,60,19,0.6583333333333333,0.6859999999999999,0.08376666666666666,0.5603333333333333,148.321,0.07949640000000001,0.07003333333333334,63.0,1.0
05/11/2016 16:09:12,Male,18 - 30,1 - 2,6,6,5,5,5,The ends travis scott,No heart 21 savage,Wiggins MoG,No,61,27,0.5905,0.7454999999999999,0.1317,0.36384999999999995,155.95799999999997,3.2200000000000003e-05,0.10105,70.5,1.0
05/11/2016 16:09:41,Female,18 - 30,0 - 1,2,3,2,3,3,Only U Party next daydoor,Hype Drake ,Side Side Ariana,Yes,62,13,0.6719999999999999,0.7195,0.3015,0.4415,144.566,0.0,0.03785,74.5,0.0
05/11/2016 16:10:08,Female,18 - 30,1 - 2,3,5,3,5,4,Closer the Chainsmokers,Starboy the Weeknd,Don't Wanna Know Maroon 5 and Kendrick,Yes,63,20,0.5623333333333334,0.6749999999999999,0.1139,0.4533333333333333,133.976,0.08433544999999999,0.407,58.0,1.0
05/11/2016 16:11:12,Female,18 - 30,1 - 2,2,4,5,4,6,Cross our Bones Crown the Empire,Aftermath Crown the Empire,Colourblind Hands like Houses,No,64,21,0.9583333333333334,0.5316666666666667,0.30400000000000005,0.40900000000000003,123.69966666666666,0.00014232,0.00036666666666666667,48.333333333333336,1.0
05/11/2016 16:12:01,Female,18 - 30,0 - 1,1,2,3,2,5,Close Nick Jonas,Mistletoe Justin Bieber,Fake love Drake ,Yes,65,13,0.557,0.746,0.1398,0.62,139.99333333333334,0.0,0.28633333333333333,72.0,0.0
05/11/2016 16:15:46,Female,18 - 30,2+,4,4,2,3,4,Lost Luu Breeze,KUNGS this girl,Love me now john legend,Yes,66,17,0.6883333333333334,0.694,0.13096666666666668,0.5793333333333334,112.30133333333333,0.0001133,0.23466666666666666,53.0,1.0
05/11/2016 16:16:50,Female,18 - 30,2+,4,4,3,5,6,La bicicleta Carlos Vives ,Summertime Vybz Kartel,La carretera Prince Royce ,Yes,67,22,0.7813333333333334,0.6603333333333333,0.2473333333333333,0.8133333333333334,167.023,4.933333333333333e-07,0.35700000000000004,61.666666666666664,1.0
05/11/2016 16:18:33,Male,30+,1 - 2,4,5,4,3,4,Evil woman ELO,Home for Christmas take 3,24 karat Bruno mars,No,68,20,0.6559999999999999,0.6970000000000001,0.221,0.8809999999999999,119.632,4.66e-05,0.43,62.0,1.0
05/11/2016 16:20:48,Female,30+,1 - 2,6,5,4,3,5,Cheap thrills Sia,This ones for you zara larson,Stereo love ,Yes,69,23,0.6709999999999999,0.6749999999999999,0.08926666666666666,0.4593333333333333,108.984,0.04931,0.030833333333333334,47.0,1.0
05/11/2016 16:22:32,Female,18 - 30,2+,5,4,5,3,5,Ballin PnB Rock,Send it Austin Mahone,Fleek PnB Rock,Yes,70,22,0.6963333333333334,0.6476666666666667,0.19600000000000004,0.48,134.81733333333332,0.0,0.10429666666666666,60.666666666666664,1.0
05/11/2016 16:22:55,Female,18 - 30,2+,2,6,4,5,5,Do You Mind DJ Khaled ,All We Know Chainsmokers,Black Beatles Rae Sremmurd,Yes,71,22,0.5886666666666667,0.6226666666666667,0.14133333333333334,0.27566666666666667,105.73966666666668,0.0009066666666666666,0.08543333333333332,72.66666666666667,1.0
05/11/2016 16:24:06,Male,18 - 30,1 - 2,1,4,2,2,5,Shake It out Florence and the Machine,Bad 4 Us Superfruit ,Disney Frozen Soundtrack ,No,72,14,0.7036666666666666,0.5963333333333334,0.209,0.46366666666666667,118.13433333333334,0.0,0.18436666666666668,37.333333333333336,0.0
05/11/2016 16:27:05,Female,18 - 30,2+,3,2,2,1,6,Juke Jam Chance the Rapper,Smoke Break Chance the Rapper,Fake Love Drake,No,73,14,0.446,0.7123333333333334,0.14143333333333333,0.482,117.99733333333332,0.0,0.36033333333333334,75.0,0.0
05/11/2016 16:27:33,Female,18 - 30,1 - 2,3,4,4,4,5,Don't wanna know maroon 5,Style Taylor Swift ,We don't talk anymore Selena gomez,Yes,74,20,0.6529999999999999,0.703,0.13143333333333332,0.4086666666666667,98.36166666666668,0.0004766666666666667,0.3221866666666667,70.33333333333333,1.0
